budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
100,10,40,300,30,0.01,37.474069356918335,505.8000000000002
100,10,40,300,30,0.01,37.45418405532837,625.6000000000004
100,10,40,300,30,0.01,37.53424882888794,868.4000000000005
100,10,40,300,30,0.01,37.46864199638367,4928.800000000001
100,10,40,300,30,0.01,37.44814372062683,239.0
100,10,40,300,30,0.01,37.4762122631073,480.2000000000007
100,10,40,300,30,0.01,37.40004587173462,650.0
100,10,40,300,30,0.01,37.651949644088745,4704.800000000001
100,10,50,300,30,0.01,37.96235775947571,4925.200000000001
100,10,50,300,30,0.01,38.13042640686035,1537.6000000000004
100,10,50,300,30,0.01,37.82262563705444,486.40000000000055
100,10,50,300,30,0.01,37.692002058029175,4704.800000000001
100,10,50,300,30,0.01,37.95913887023926,4905.6
100,10,50,300,30,0.01,37.833847522735596,4935.0
100,10,50,300,30,0.01,37.878960609436035,648.6000000000004
100,10,50,300,30,0.01,38.17328095436096,651.0
100,10,50,300,30,0.01,38.15000128746033,449.2000000000007
100,10,50,300,30,0.01,37.8881254196167,485.2000000000007
100,10,60,300,30,0.01,37.824495792388916,485.2000000000007
100,10,60,300,30,0.01,37.87235164642334,524.0
100,10,60,300,30,0.01,37.68976378440857,498.60000000000036
100,10,60,300,30,0.01,37.68880796432495,1319.4000000000005
100,10,60,300,30,0.01,37.92107129096985,177.80000000000018
100,10,60,300,30,0.01,37.90533661842346,452.8000000000002
100,10,60,300,30,0.01,37.98576307296753,4900.4
100,10,60,300,30,0.01,37.901352882385254,4814.200000000001
100,10,60,300,30,0.01,37.75952363014221,4953.200000000001
100,10,60,300,30,0.01,37.83569693565369,380.2000000000007
100,10,70,300,30,0.01,38.371683835983276,751.4000000000005
100,10,70,300,30,0.01,38.53513717651367,471.60000000000036
100,10,70,300,30,0.01,38.241297006607056,470.40000000000055
100,10,70,300,30,0.01,38.14963245391846,648.0
100,10,70,300,30,0.01,38.3001184463501,672.6000000000004
100,10,70,300,30,0.01,38.318126916885376,4886.0
100,10,70,300,30,0.01,38.35080671310425,4692.200000000001
100,10,70,300,30,0.01,38.238935470581055,1561.8000000000002
100,10,70,300,30,0.01,38.229806900024414,480.2000000000007
100,10,70,300,30,0.01,38.28179383277893,4721.0
100,10,80,300,30,0.01,38.3559045791626,451.8000000000002
100,10,80,300,30,0.01,38.572165966033936,838.0
