budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
100,10,10,200,30,0.01,0.39752936363220215,1.2786000000000008
100,10,10,300,30,0.01,0.40944433212280273,0.6311999999999998
100,10,10,300,30,0.01,0.39698362350463867,0.0
100,10,10,300,30,0.01,0.4033944606781006,0.5333999999999968
100,10,10,300,30,0.01,0.40724611282348633,0.0
100,10,10,300,30,0.01,0.3987557888031006,0.0
100,10,10,300,30,0.01,0.4002561569213867,0.4173999999999971
100,10,10,300,30,0.01,0.4000232219696045,0.07379999999999853
100,10,10,300,30,0.01,0.40262794494628906,0.8619999999999983
100,10,10,300,30,0.01,0.3963174819946289,0.37959999999999994
100,10,10,300,30,0.01,0.39864540100097656,0.0
100,10,10,300,30,0.01,0.39952826499938965,0.5381999999999998
100,10,10,300,30,0.01,0.4183080196380615,0.0
100,10,10,300,30,0.01,0.4138171672821045,1.1585999999999999
100,10,10,300,30,0.01,0.39847779273986816,0.0
100,10,10,300,30,0.01,0.4101581573486328,0.0
100,10,10,300,30,0.01,0.3978421688079834,0.0
100,10,10,300,30,0.01,0.39765262603759766,0.0
100,10,10,300,30,0.01,0.4032096862792969,0.07379999999999853
100,10,10,300,30,0.01,0.39908528327941895,0.4173999999999971
100,10,10,300,30,0.01,0.39574575424194336,0.0
100,10,10,400,30,0.01,0.4062976837158203,0.07379999999999853
100,10,10,400,30,0.01,0.40380167961120605,0.4173999999999971
100,10,10,400,30,0.01,0.4116981029510498,0.0
100,10,10,400,30,0.01,0.4063894748687744,0.34979999999999833
100,10,10,400,30,0.01,0.4067039489746094,0.4173999999999971
100,10,10,400,30,0.01,0.4075324535369873,0.2851999999999997
100,10,10,400,30,0.01,0.40840578079223633,0.45339999999999847
100,10,10,400,30,0.01,0.4116404056549072,0.0
100,10,10,400,30,0.01,0.40831661224365234,0.34979999999999833
100,10,10,400,30,0.01,0.4533095359802246,0.45339999999999847
100,10,10,400,30,0.01,0.4204275608062744,0.34979999999999833
100,10,10,400,30,0.01,0.40793561935424805,0.07379999999999853
100,10,10,400,30,0.01,0.43184375762939453,0.07379999999999853
100,10,10,400,30,0.01,0.40607762336730957,0.34979999999999833
100,10,10,400,30,0.01,0.40463829040527344,0.0
100,10,10,400,30,0.01,0.4066500663757324,0.0
100,10,10,400,30,0.01,0.4092841148376465,0.0
100,10,10,400,30,0.01,0.41156578063964844,0.47839999999999705
100,10,10,400,30,0.01,0.41588711738586426,0.5923999999999978
100,10,10,400,30,0.01,0.41155552864074707,0.0
100,10,10,500,30,0.01,0.4148232936859131,0.0
100,10,10,500,30,0.01,0.4415438175201416,0.0
100,10,10,500,30,0.01,0.41668033599853516,0.45339999999999847
100,10,10,500,30,0.01,0.4099550247192383,0.07379999999999853
100,10,10,500,30,0.01,0.41382908821105957,0.4173999999999971
100,10,10,500,30,0.01,0.4113731384277344,0.2851999999999997
100,10,10,500,30,0.01,0.4253573417663574,0.0
100,10,10,500,30,0.01,0.41179752349853516,0.07379999999999853
100,10,10,500,30,0.01,0.43756723403930664,0.0
100,10,10,500,30,0.01,0.41699767112731934,0.0
100,10,10,500,30,0.01,0.4110069274902344,0.4173999999999971
